id;text;auteur;date;keyword_label;valder_label;textbloc_polarity_label;textbloc_subjectivity_label;happy_transformer_label;bert_label;suicidal_bert_label;polarity_modele;modele_groupement_score;groupement_all_modele_par_3
1618379629471100928;Sans chien beregovoy s est suicid  tout seul de deux balles https   t co 9CjhalVg2e;1517547704380968960;2023-01-25T22:45:46.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618379626350546944;"Now she s gone like everyone I ever met 
Now my suicide is lit by the sunset";1608227885592023042;2023-01-25T22:45:45.000Z;0;1;0.0;0.0;1;0;0;1;2;0
1618379621103456257;I read the article and am over here laughing  Obviously not about suicide  But that someone could actually contort that monstrosity into proof  when someone in my own family has done the ultimate over abortion  Fuck them;1230772776102842370;2023-01-25T22:45:44.000Z;0;1;0.039999999999999994;0.64;1;1;0;1;3;1
1618379603818741761;"Prove it  because according to https   t co UVFpu6IJRw it s coronary heart disease  Suicide is ranked 16th and homicide is ranked 26th  
https   t co 0fcsPlJwlC";1472355901847736323;2023-01-25T22:45:40.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618379603063767041;RT   Officials are said to have been shocked by some of the claims that have emerged including individuals being physically si;1077742368;2023-01-25T22:45:40.000Z;0;1;-0.35;0.4714285714285714;1;0;0;1;2;0
1618379581706338304;"RT    WARNING GRAPHIC CONTENT   
Man is seen committing suicide at the gun range 
 
Join the discord  https   t co hrlI6nyCp6 
 
 su";1549891146897309698;2023-01-25T22:45:34.000Z;1;1;0.0;0.4;1;1;0;1;4;1
1618379580150276096;Right as the law draws closer  Giving him platforms to incite the mobs to violence is societal suicide;20606151;2023-01-25T22:45:34.000Z;0;1;0.2857142857142857;0.5357142857142857;1;1;0;1;3;1
1618379577704976391;Of course   People commit suicide usually for reasons that involve events in their life;1595142783605555201;2023-01-25T22:45:34.000Z;1;1;-0.25;0.25;1;1;0;1;4;1
1618379571434520576;Suicide sometimes feels more like a  when  than an  if   it sort of just feels a bit inevitable;101456778;2023-01-25T22:45:32.000Z;0;1;0.25;0.75;1;0;0;1;2;0
1618379570843123712;RT      NEW  People were left to feel suicidal and physically sick by Deputy PM Dominic Raab  sources close to the inquiry have;1191633623537061888;2023-01-25T22:45:32.000Z;1;1;-0.19264069264069264;0.4372294372294372;1;1;0;1;4;1
1618379564350328834;Senate Democrats  continuing fantasy that their Republican colleagues will ever act in good faith is the most absurd sort of suicide pact  Chumps;1118019686;2023-01-25T22:45:30.000Z;0;0;0.2333333333333333;0.7000000000000001;1;1;0;1;2;0
1618379562949435393;"1 25 2023  
  
   
  
 of u guilty support 2nd Amendment  
 
Agree with governor Gavin Newsome 
2nd Amendment is a  Suicide Pact  
 
Must be abolished ban the NRA  
No Mass shootings reduce crime by 99  n 90days";1528900416540397573;2023-01-25T22:45:30.000Z;1;1;-0.16666666666666666;0.3333333333333333;1;1;0;1;4;1
1618379562886496256;is talking out of both sides of his ARCE  https   t co ln5gezIQ6O;16164307;2023-01-25T22:45:30.000Z;1;0;0.0;0.0;1;1;0;1;3;1
1618379543907303425;"The U S   w homeless  drug  suicide  murder  and declining life expectancy epidemics   shouldn t involve itself in an avoidable war that was never in our vital national interest  
 
Sorry  but neither tanks nor toothpicks will cure Ukraine of its  periodontal disease";1430617435451760641;2023-01-25T22:45:25.000Z;1;1;-0.2;0.7;1;1;0;1;4;1
1618379533308264450;RT  I will never support suicide being a  treatment  for mental health  It s gross;1433181389675896838;2023-01-25T22:45:23.000Z;1;1;-0.05;0.1;1;1;0;1;4;1
1618379531135614977;RT  This beautiful soul commited suicide after she was raped and sexually assaulted by four male members of the VPD and the;820026231936741377;2023-01-25T22:45:22.000Z;0;1;0.45;0.6444444444444445;1;1;0;1;3;1
1618379529332084737;"There are lots of alternatives to  committed  like  
 
Died by suicide  
Attempted suicide  
Took their own life";99335113;2023-01-25T22:45:22.000Z;1;1;0.6;1.0;1;1;0;1;4;1
1618379510856179712;Suicide;1003364096413011969;2023-01-25T22:45:18.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618379507777536000;RT;1375510584280506373;2023-01-25T22:45:17.000Z;1;0;0.0;0.0;0;0;0;1;1;0
1618379507261673473;"Je pensais que rien n  tait   m ne d inciter au suicide sur cette terre  
 
C  tait juste avant de voir cette vid o";1473136639341998080;2023-01-25T22:45:17.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618379492808077314;Suicide watch for this young man is needed BIG TIME;1354147874448306176;2023-01-25T22:45:13.000Z;0;1;0.05;0.25;1;0;0;1;2;0
1618379488802541570;"RT    The second amendment is becoming  a suicide pact  
Gov  Gavin Newsom 
 
NO  WRONG    IT IS A SUICIDE PACT 
WE ARE TOO LATE";700482690353602560;2023-01-25T22:45:12.000Z;1;1;0.09999999999999999;0.5875;1;1;0;1;4;1
1618379482964054017;RT  The male to female suicide ratio is 3 1  We must rewrite the narrative on what it means to be a  strong man   Expressing o;1704989588;2023-01-25T22:45:11.000Z;0;1;0.14444444444444443;0.3333333333333333;1;0;0;1;2;0
1618379478010597376;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";1855068986;2023-01-25T22:45:10.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379476899069954;"RT  Corporate suicide watch  Harley Davidson plans to go all electric 
 
Wow talk about not understanding  
Your Customers  
 
https";1550369544832974850;2023-01-25T22:45:09.000Z;1;1;0.05;0.5;1;1;0;1;4;1
1618379475514986504;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";1160724530370945025;2023-01-25T22:45:09.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379472029483010;RT  Andrew Bridgen  UK MP  who demanded an investigation into the cause of excess deaths and is now fighting against the Covid;1595573846307995648;2023-01-25T22:45:08.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618379466165858304;N C  State Police Chief Dan House said an investigation into the death of first year student Adam Fawcett was not intentional and doesn t appear to involve foul play   https   t co AuEgsZ5Z4c;18342955;2023-01-25T22:45:07.000Z;1;1;0.25;0.3333333333333333;0;1;0;1;3;1
1618379466073583617;RT  After California Governor Newsome called the Second Amendment a  suicide pact   CBS s Norah O Donnell actually pushes bac;1328139673567326209;2023-01-25T22:45:07.000Z;0;1;0.0;0.05;1;1;0;1;3;1
1618379454082088961;ha you can t stop mass shootings  and suicide epidemics in your community yall commit suicide more than black folks kill each other  keep it up  notice you said Y all and not we  phony like I said you devils have been committing atrocities since yall been on earth s existence;452555212;2023-01-25T22:45:04.000Z;1;1;0.06944444444444446;0.4361111111111111;0;1;0;1;3;1
1618379453188702209;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";1056106760795127808;2023-01-25T22:45:04.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379448818233346;RT  Houria Bouteldja     On tient   notre identit        Les blancs se sont suicid s et ils veulent qu on se suicide avec eux;949761975550140416;2023-01-25T22:45:03.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618379446406512640;"RT  California Gov   labeled the Second Amendment a  suicide pact  while flanked by at least four armed guards   
 
That is";1612165819466940416;2023-01-25T22:45:02.000Z;1;1;-0.15;0.2;1;1;0;1;4;1
1618379444695216130;"RT   Medical Assistance in Suicide should not be part of medicine     
 
The mood in  Canada is one of alarm abou";1551701944468754432;2023-01-25T22:45:02.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618379442065399809;"RT  On November 30 last year  the bassist died by suicide at age 22  
https   t co RPStiSLm4n";1557902502221185024;2023-01-25T22:45:01.000Z;1;1;0.0;0.06666666666666667;1;1;0;1;4;1
1618379441083932674;RT      NEW  People were left to feel suicidal and physically sick by Deputy PM Dominic Raab  sources close to the inquiry have;7262682;2023-01-25T22:45:01.000Z;1;1;-0.19264069264069264;0.4372294372294372;1;1;0;1;4;1
1618379430325542913;The man s a buffoon  I confronted him some years back about him calling Shyla  Mike  amp  Kim s daughter  deluded when she was actually suicidal  I politely asked him to apologize but he decided to block me  He hates being told off  even though it is deserved;1269758136;2023-01-25T22:44:58.000Z;1;1;0.0;0.05;1;1;0;1;4;1
1618379408984936449;Never said it wasn t  especially considering my cousin is one who took his own life with a gun  We are speaking about guns that cause chaos  Also in that suicide happens with all guns  Show me where we originally were speaking of suicide;98544063;2023-01-25T22:44:53.000Z;1;1;0.325;0.9166666666666666;1;1;0;1;4;1
1618379408540323840;"Do you realize you cant stop climate change only slow it down   
Fact the world population is predicted to double in 61 year s and continue to grow exponentially  Reducing the human race is the only true solution  Limit births n Let people die of diseases  war  overdose  suicide";1586893078350135296;2023-01-25T22:44:53.000Z;0;1;-0.01507936507936509;0.49126984126984125;1;1;0;1;3;1
1618379396615921664;You dishonest people always count suicide   would you rather they slit their wrist or cut their throat   gimme a bullet anyday;1080186242505953280;2023-01-25T22:44:50.000Z;1;1;-0.3;0.5;1;1;0;1;4;1
1618379389863100416;im a slut for the same reason that youre suicidal so dont judge;1561512289483644929;2023-01-25T22:44:49.000Z;1;1;0.0;0.125;1;1;0;1;4;1
1618379387145183232;Ilse Wiechers  deputy executive director of VA s Office of Mental Health  amp  Suicide Prevention  insights into the department s thinking on psychedelics  to ensure that veterans are protected from losing their federal benefits over the use of  psilocybin  https   t co tb4jFCp3XV https   t co wOzLlWJkpG;2997461876;2023-01-25T22:44:48.000Z;1;0;-0.1;0.2;0;0;0;1;1;0
1618379386084032514;RT   Officials are said to have been shocked by some of the claims that have emerged including individuals being physically si;1351356942;2023-01-25T22:44:48.000Z;0;1;-0.35;0.4714285714285714;1;0;0;1;2;0
1618379374629392385;RT   I worked with unaccompanied asylum seeking children for years as a social worker and his comment makes me s;1281734421385744384;2023-01-25T22:44:45.000Z;1;0;0.03333333333333333;0.06666666666666667;0;0;0;1;1;0
1618379371525607425;RT  i be horny and suicidal at the same time;1596525377358336005;2023-01-25T22:44:44.000Z;0;1;0.0;0.125;1;1;0;1;3;1
1618379365292863489;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;1518646710842667010;2023-01-25T22:44:43.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618379360742027264;Suicidal ideation happens because of complex biological and social factors  not because of petty compliments  this is the worst thing I ve ever seen https   t co UIwnOcjqmt;13537462;2023-01-25T22:44:42.000Z;1;1;-0.4222222222222222;0.48888888888888893;1;1;0;1;4;1
1618379359089459200;A crass attempt at spreading awareness of the epidemic in the scene  just like Disney does with Robin Williams death anniversary and suicide awareness  In no way did I talk crap on the mans or intend to drag him in anyway;4270002794;2023-01-25T22:44:41.000Z;0;1;-0.45;0.4354166666666667;1;1;0;1;3;1
1618379356967161856;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";825851583636332544;2023-01-25T22:44:41.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379349279002626;"RT  cynical suicide            
 
          
          
         
          
           
    https   t co ckPvN4AfS0";1421316991009312769;2023-01-25T22:44:39.000Z;1;1;-0.6;1.0;1;1;0;0;4;1
1618379347433488384;"RT   Suicide is a leading cause of death in Canada  It impacts people of all ages   
 
But we can change the statistics   
 
 BellLet";2165607039;2023-01-25T22:44:39.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618379345491562496;RT  Officials close to inquiry said to have been shocked by some claims including individuals being physically sick before mee;1168655559933009921;2023-01-25T22:44:38.000Z;0;1;-0.7071428571428571;0.8285714285714285;1;1;0;0;3;1
1618379342521962498;"I don t want to believe any of those  Malah sempet mau nuntut keadilan di akhirat lah  marah yg ekstrem  several attempts of suicide  dll   
 
Dan sampai di titik  saat momen lebaran tahun lalu  Bener2 aku katakan ke diriku sendiri  tag sepurani kabeh  atau  aku maafin semua";301224647;2023-01-25T22:44:37.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618379338487050240;"https   t co 3137eLJq4F 
Tout de meme  ages du bronze et du fer traverses par Athenes ds leur entierete  Athenes la cite libre Etat  sauf le Gouvernement des 30 de Sparte qui invita Socrate au suicide au moyen d une infusion de cigue la peur que nous infligeaient nos parents de ce";54557877;2023-01-25T22:44:36.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618379335303561217;Who is that since you seem to know  Four died by suicide  Direct link between trauma and suicide  BTW it is  CapitOl   Back the blue as long as they are cracking minority heads right  What about the scores injured;1512532931650023425;2023-01-25T22:44:36.000Z;1;1;0.06714285714285714;0.28714285714285714;1;1;0;1;4;1
1618379290588123136;RT  Il y a 6 mois  l Europe  c  tait la guerre  avec l envoi des chars lourds  c est devenu un suicide  Il n y a d sormais pl;1206359620845023233;2023-01-25T22:44:25.000Z;1;0;0.0;0.0;1;1;1;1;4;1
1618379282044313601;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;1595189610409230337;2023-01-25T22:44:23.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618379280186249216;With respect  it s up to survivors of suicide to describe it as they want  They may use that term with their own interpretation  It s their choice  It s my choice;85360360;2023-01-25T22:44:23.000Z;1;1;0.6;1.0;0;0;0;1;2;0
1618379277665464324;gc dying  what if I was suicidal;1216816427199606784;2023-01-25T22:44:22.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618379268916146177;RT  This beautiful soul commited suicide after she was raped and sexually assaulted by four male members of the VPD and the;1184231486075092992;2023-01-25T22:44:20.000Z;0;1;0.45;0.6444444444444445;1;1;0;1;3;1
1618379268513468416;"RT  Please  please    someone who died by suicide did not  commit  suicide  
 
I understand it s ingrained in many people s lan";34015683;2023-01-25T22:44:20.000Z;0;1;0.5;0.5;0;1;0;1;2;0
1618379264713424896;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";371827005;2023-01-25T22:44:19.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379261844520961;RT  The last few days of Porsche s life had been like the ending chapters of a pulp murder mystery  Everything was include;1617193811830087680;2023-01-25T22:44:18.000Z;0;1;-0.1;0.08333333333333334;1;0;0;1;2;0
1618379260024193029;RT  For mfs who posting about Ronnie Mcnutt s suicidal https   t co AsVVHW0iaJ;1445394542564417537;2023-01-25T22:44:18.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618379250788364288;"RT  Corporate suicide watch  Harley Davidson plans to go all electric 
 
Wow talk about not understanding  
Your Customers  
 
https";1605078650654785537;2023-01-25T22:44:16.000Z;1;1;0.05;0.5;1;1;0;1;4;1
1618379248854781952;RT  NO SHE DIDNT BUT WAITING ROOM TAKEN OFF SPOTIFY  SUICIDE RATES UP  GAY POPULATION PLUMMETING AS WE SPEAK;322876623;2023-01-25T22:44:15.000Z;1;1;0.4166666666666667;0.5833333333333334;1;1;0;1;4;1
1618379247529213952;RT  Throughout my school days  both Primary and Secondary   50s 60s  NO child at either school  was murdered or committed suic;1367380664715206659;2023-01-25T22:44:15.000Z;1;1;0.05000000000000002;0.4;1;0;0;1;3;1
1618379224167108609;It is serious for all ages  I am 69  amp  and have lived with Binge Eating Disorder since I was 3  What else goes with that is Depression  anxiety  suicidal ideation  social phobia  Taryn Bamfritt is helping kids to avoid what I go through  Hating your body is not the way;1444088307319595008;2023-01-25T22:44:09.000Z;1;1;-0.15;0.36666666666666664;1;1;0;1;4;1
1618379213698105347;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";967261901091729408;2023-01-25T22:44:07.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379212209127425;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;1599017312333463552;2023-01-25T22:44:06.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618379206085476353;RT  Officials close to inquiry said to have been shocked by some claims including individuals being physically sick before mee;1325251574;2023-01-25T22:44:05.000Z;0;1;-0.7071428571428571;0.8285714285714285;1;1;0;0;3;1
1618379204068016129;Maybe  her then Husband cheated on her and asked for a divorce  The rumor was she was either she wanted to commit suicide or have him charged with her  murder;1422273896343015426;2023-01-25T22:44:04.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618379202969075712;Safety of the people we represent    Staying silent regarding our Murdering  Criminally Corrupt  Special Measures  8 Ch  Cons 2004 to date  Cleveland Police Authority   Attempt Murder  Torture Rape leading to my daughter attempt suicide 2006  Killing 2 Family members etc  SAFE   https   t co B9W9TtO4u6;1257952052082327554;2023-01-25T22:44:04.000Z;1;1;0.08928571428571429;0.5428571428571429;1;1;0;1;4;1
1618379194429501440;"RT  Today  
After reading Prem Prasad Acharya s suicide note 
I have finally confirmed that this guy is right  https   t co cv3W77Vl";3008617460;2023-01-25T22:44:02.000Z;0;1;0.34285714285714286;0.7678571428571428;0;0;0;1;1;0
1618379184870678530;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";839722819;2023-01-25T22:44:00.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379174514917378;"RT   YoU hAve 3 tiCketS wHich OnEs yOu chooSing   
 
I d rather actually commit suicide it s all just tiktok artists";1297972664867475463;2023-01-25T22:43:57.000Z;0;1;0.0;0.1;1;1;0;1;3;1
1618379174489755648;"As someone who deeply cares about the environment and climate  I am all for the GOPs suicide pact   
If there are less people because of guns and my kids get to have a future because of less cars on the road  less stoves burning  and in the end less guns";1103476823252525057;2023-01-25T22:43:57.000Z;1;1;-0.1111111111111111;0.13194444444444445;1;0;0;1;3;1
1618379158744338433;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";3188183046;2023-01-25T22:43:54.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379153203695617;Please  He already has an uphill battle  I won t be voting for him already  Taylor Greene would seal the deal he doesn t get the Republican Ticket  Her as a running mate is suicide;61838846;2023-01-25T22:43:52.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618379136711655424;People in the north get suicidal over money too   that s partly why your argument is flippant  As someone else said  moving is a band aid solution not a long term one  Falling living standards harm all areas of England and moving isn t an option for many people;2693905016;2023-01-25T22:43:48.000Z;1;1;0.30833333333333335;0.6;1;1;0;1;4;1
1618379125181526018;Wow  that is dark   I hope it isn t true  I think CCP is putting subliminal messages on tiktok to push anxiety  suicide and LGBT indoctrination;394481539;2023-01-25T22:43:46.000Z;0;0;0.09999999999999999;0.6833333333333332;1;1;0;1;2;0
1618379117656952833;"RT   Suicide is a leading cause of death in Canada  It impacts people of all ages   
 
But we can change the statistics   
 
 BellLet";491701463;2023-01-25T22:43:44.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618379111000592384;"RT  Lydia T r belittled a pangender BIPOC student  She groomed young women  One of them committed suicide  
 
This morning she g";1489317023700209664;2023-01-25T22:43:42.000Z;1;1;0.1;0.4;1;1;0;1;4;1
1618379101836046337;RT  De  Macron il restera les manifestants  borgn s  Notre Dame en feu  les CRS matraquant des pompiers  le bradage des indust;572236228;2023-01-25T22:43:40.000Z;1;0;0.0;0.0;1;1;0;1;3;1
1618379093971734528;"RT    Canadian MAID euthanasia laws  
Utterly horrendous  
Western Governments at the moment ar";1282168325494185984;2023-01-25T22:43:38.000Z;1;1;0.0;0.5;1;1;0;1;4;1
1618379082080866304;Put that man on suicide watch;631679251;2023-01-25T22:43:35.000Z;1;1;0.0;0.0;1;0;0;1;3;1
1618379074405281792;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";23086574;2023-01-25T22:43:34.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379070026436609;Bffr but the urge to kill myself to prove to my class that the motherfucker emo pick me kid trans Poli bi gay and deeznuts ain t the only one with suicidal thoughts;1429183307359600643;2023-01-25T22:43:32.000Z;1;1;0.20833333333333334;0.7916666666666667;1;1;1;1;5;1
1618379060991913985;"RT  Please  please    someone who died by suicide did not  commit  suicide  
 
I understand it s ingrained in many people s lan";804842360110804992;2023-01-25T22:43:30.000Z;0;1;0.5;0.5;0;1;0;1;2;0
1618379055082135552;RT  Dominic Raab is facing a much broader bullying investigation than originally anticipated with at least 24 civil servants i;770257692;2023-01-25T22:43:29.000Z;0;1;0.09166666666666666;0.45;1;1;0;1;3;1
1618379054251663362;i always have my most productive days after having a horrible breakdown  amp  suicide attempt the night before https   t co jXV18buZnR;1608912298076151808;2023-01-25T22:43:29.000Z;0;1;-0.25;0.75;1;1;1;1;4;1
1618379053018513409;Agreed  And most people who own guns would freeze in a difficult situation because when you point a gun at someone you have to be willing to end a life  My husband is well trained from the military and we have never had guns in our house  My brother died by gun suicide;857331013;2023-01-25T22:43:28.000Z;1;1;0.15000000000000002;0.67;0;0;0;1;2;0
1618379042503426049;"RT  This guide is a great start in being more compassionate and mindful  It really does matter  
 
https   t co I4UQ5KdJSw";804842360110804992;2023-01-25T22:43:26.000Z;0;0;0.5;0.48333333333333334;0;0;0;1;0;0
1618379034760732673;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";880819093976170498;2023-01-25T22:43:24.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618379033271767040;You can t include suicide or accidents  Period  And for the love of God  stop looking at ANYTHING put out by Everytown  They make fools of you;60113766;2023-01-25T22:43:24.000Z;0;1;0.5;0.6;1;1;0;1;3;1
1618379031543681024;RT  Dominic Raab is facing a much broader bullying investigation than originally anticipated with at least 24 civil servants i;3689577862;2023-01-25T22:43:23.000Z;0;1;0.09166666666666666;0.45;1;1;0;1;3;1
1618379031120080898;"RT  I also acknowledge those who are no longer with us due to BDIC  Youth Suicide  and other causes   
I have lost a son to you";2777532764;2023-01-25T22:43:23.000Z;1;1;-0.125;0.375;0;1;0;1;3;1
1618379013747281920;RT  Gavin Newsom says the second amendment is a  suicide pact  while being flanked by multiple armed security guards  You tru;1427604062225289219;2023-01-25T22:43:19.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618379002112258048;"RT  So many fascinating ways to watch family lines commit suicide in late liberalism 
 
Some of these lines survived wars  Irish C";1225705816642084864;2023-01-25T22:43:16.000Z;0;0;0.22499999999999998;0.48750000000000004;0;1;0;1;1;0
1618378995778883584;Biden Sends  Suicide Tanks  To  AzovNazis   Useless for Gang Tactics in  Donbass  They re  Sitting Ducks     https   t co 6P0dInveQj  msnbc  foxnews  nytimes  cnn  wsj  cnbc  politico  huffpost  newsmax  gop  npr  fox  nyt  wapo  nbc  cbs  NATO  EU  g7  drudge  bloomberg  kiev;783046681;2023-01-25T22:43:15.000Z;1;1;-0.5;0.2;1;1;1;1;5;1
1618378993736257537;RT  Gruesome newsome is such a moronic joke  him saying that the 2nd amendment is a  suicide pact  he OBVIOUSLY HAS NO IDEA;1077497389634801664;2023-01-25T22:43:14.000Z;0;1;-0.25;0.5;1;1;1;1;4;1
1618378987788718080;"RT   No One Walks Alone    A Parent Info Night  
  Note   postponed until Feb 15th 
 
Join us for an evening discussion about depressio";913037851;2023-01-25T22:43:13.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618378987448987648;RT   Officials are said to have been shocked by some of the claims that have emerged including individuals being physically si;297915262;2023-01-25T22:43:13.000Z;0;1;-0.35;0.4714285714285714;1;0;0;1;2;0
1618378976262754305;"First point is rubbish  
Suicide attempts are fairly equal  Men just use more violent ways  therefore  more men die by suicide  sadly  Tragic    
Next two points are worth a comment";114037360;2023-01-25T22:43:10.000Z;1;1;-6.938893903907228e-18;0.42916666666666664;0;0;0;1;2;0
1618378959535886336;ok pfp collab;723858140257722368;2023-01-25T22:43:06.000Z;1;0;0.5;0.5;1;0;0;1;2;0
1618378957988171779;"You frucking twat  He just said he was suicidal and depressed abd  you talk this bs  
Damn you are are a disappointment";1467583553143726095;2023-01-25T22:43:06.000Z;1;1;-0.6;0.4;1;1;0;0;4;1
1618378951134707713;RT   Docs certainly don t care about reducing suicide  they assisted with 10 064 MAID  suicides  in 2021  Tha;1638988196;2023-01-25T22:43:04.000Z;0;0;0.21428571428571427;0.5714285714285714;1;1;0;1;2;0
1618378950606204929;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";826939573230039044;2023-01-25T22:43:04.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618378948953657344;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;403302750;2023-01-25T22:43:04.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618378944696442880;RT   7  Mardi 24 1   Digne les Bains  04  Manon  22 ans  aurait  t  tu e par son compagnon Amir  23 ans   Il se serait ensui;1551257359976112128;2023-01-25T22:43:03.000Z;0;0;0.0;0.0;1;1;0;1;2;0
1618378939281604608;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;1542632719234080770;2023-01-25T22:43:01.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618378934026145793;RT  Gavin Newsom says the  Second Amendment is becoming a suicide pact   Do you agree;1575232736784154624;2023-01-25T22:43:00.000Z;0;1;0.225;0.42500000000000004;1;1;0;1;3;1
1618378919216033792;Ohio College Student Found Dead Along with His Parents in Apparent Murder Suicide https   t co 6VeBFrWJ8U via;2638011844;2023-01-25T22:42:57.000Z;0;1;-0.07500000000000001;0.375;1;1;0;1;3;1
1618378916837883906;"You could not be more wrong  
 
1  Your precious  Brexit stopped trade growth dead in its tracks  Economic suicide 
 
2  Have you learned nothing from the short lived Truss Kwarteng budget debacle  Their tax cuts crashed the markets";1356947848307363840;2023-01-25T22:42:56.000Z;1;1;0.08333333333333333;0.5499999999999999;1;1;0;1;4;1
1618378915680227329;RT   Officials are said to have been shocked by some of the claims that have emerged including individuals being physically si;1182407131636600832;2023-01-25T22:42:56.000Z;0;1;-0.35;0.4714285714285714;1;0;0;1;2;0
1618378914166108160;Be wary republicans  you don t want America to know everything you did during CoViD  You are already a dying breed  opening your mouths too wide could be political suicide;4009362448;2023-01-25T22:42:55.000Z;0;1;-0.19999999999999998;0.4000000000000001;1;1;0;1;3;1
1618378913448886274;"RT  For those struggling today  or any other day  there are people currently standing by who can help  You are not alone  
 
Ca";407334572;2023-01-25T22:42:55.000Z;1;0;-0.0625;0.3875;0;0;0;1;1;0
1618378896654884864;RT  CMHA delivers unique programming around the country  In  PEI  received a 2021  BellLetsTalk Community Fund gran;1542469520270442496;2023-01-25T22:42:51.000Z;0;0;0.375;1.0;0;0;0;1;0;0
1618378896285782017;In the last two years it seems that many athletes have started to commit suicide;1497003180147814402;2023-01-25T22:42:51.000Z;1;1;0.25;0.2833333333333333;1;0;0;1;3;1
1618378895547588608;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";246939630;2023-01-25T22:42:51.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618378886420795393;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";2550657721;2023-01-25T22:42:49.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618378867689021441;That would be like suicide at that point;217656409;2023-01-25T22:42:44.000Z;0;1;0.0;0.0;1;0;0;1;2;0
1618378863020761088;RT  Dominic Raab is facing a much broader bullying investigation than originally anticipated with at least 24 civil servants i;3399687105;2023-01-25T22:42:43.000Z;0;1;0.09166666666666666;0.45;1;1;0;1;3;1
1618378862861365253;Odd isn t the transition supposed to reduce suicide;1580310980134846464;2023-01-25T22:42:43.000Z;0;1;-0.16666666666666666;0.25;1;0;0;1;2;0
